Bias,Action,Search Query,Title,Video ID,Link,Description,Published At,Duration (seconds),View Count,Like Count,Comment Count,Topics,source_file,Bias_Duplicates,Is_Duplicate
Male,PlayingCello,Male PlayingCello,Wake Me Up - Avicii (violin/cello/bass cover) - Simply Three,XSs2cR2Tvuk,https://www.youtube.com/watch?v=XSs2cR2Tvuk,Download THIS SONG FREE! Click here: http://smarturl.it/S3FreeDownload ▻Get the sheet music here: http://bit.ly/2owe8VG ...,2014-12-15T14:59:30Z,271,84660521,855039,14092,"Music, Pop music",PlayingCello_results.csv,Male;Female;Kid;Young person,No
Male,PlayingCello,Male PlayingCello,Cello Wars (Star Wars Parody) Lightsaber Duel - The Piano Guys,BgAlQuqzl8o,https://www.youtube.com/watch?v=BgAlQuqzl8o,Get our albums: https://smarturl.it/TPG_ALBUMS ▻ WE'RE ON TOUR! https://smarturl.it/tpgtour ▻ TPG APPAREL: ...,2011-12-03T05:11:10Z,250,51022380,632240,36324,Music,PlayingCello_results.csv,Male;Kid,No
Male,PlayingCello,Male PlayingCello,2CELLOS - Smooth Criminal [OFFICIAL VIDEO],Mx0xCI1jaUM,https://www.youtube.com/watch?v=Mx0xCI1jaUM,http://www.instagram.com/2cellosofficial http://www.facebook.com/2Cellos Listen to all our music at ...,2013-07-27T16:09:15Z,246,41348361,398041,10349,"Classical music, Music",PlayingCello_results.csv,Black person;Male;Old person,Yes
Male,PlayingCello,Male PlayingCello,2CELLOS - Whole Lotta Love vs. Beethoven 5th Symphony [OFFICIAL VIDEO],x8yymm3DtVA,https://www.youtube.com/watch?v=x8yymm3DtVA,http://www.instagram.com/2cellosofficial http://www.facebook.com/2Cellos Listen to all our music at ...,2016-04-08T07:37:03Z,261,32643834,343652,6326,"Classical music, Music",PlayingCello_results.csv,White person;Black person;Male;Female;Kid;Young person;Old person,Yes
Male,PlayingCello,Male PlayingCello,The Phantom of the Opera - Prague Cello Quartet [Official video],qpbX7SbXOtU,https://www.youtube.com/watch?v=qpbX7SbXOtU,PRAGUE CELLO QUARTET Buy our new ALBUM: https://music.apple.com/cz/album/best-of-more/1661160232?l=cs Buy this ...,2017-12-17T16:30:00Z,252,46620601,925561,7552,"Classical music, Music",PlayingCello_results.csv,Black person;Hispanic person;Male;Female;Young person,Yes
Male,PlayingCello,Male PlayingCello,2CELLOS - Livin&#39; On A Prayer [OFFICIAL VIDEO],VvqImsjpfPo,https://www.youtube.com/watch?v=VvqImsjpfPo,From our new album DEDICATED - OUT NOW!! https://2cellos.lnk.to/dedicated http://www.instagram.com/2cellosofficial ...,2021-04-01T12:00:12Z,262,5196285,103715,4369,"Music, Rock music",PlayingCello_results.csv,Black person;Male;Old person,Yes
Male,PlayingCello,Male PlayingCello,HAUSER - Caruso (Live in Italy),eQB3Q3ujVak,https://www.youtube.com/watch?v=eQB3Q3ujVak,HAUSER performing Caruso by Lucio Dalla at the REBEL WITH A CELLO Tour 2024 LIVE at Villa Manin (Codroipo - Friuli ...,2025-01-02T14:48:59Z,254,1101320,13879,1090,"Classical music, Music",PlayingCello_results.csv,,No
Male,PlayingCello,Male PlayingCello,How to HOLD a CELLO BOW PROPERLY - a beginner cello Lesson | Basics of Cello,QGvO45fgYvo,https://www.youtube.com/watch?v=QGvO45fgYvo,Link to my Scale Book - https://cellocoach.com/product/jonathan-humphries-the-scale-book-2023-edition/- Sign up for Cello ...,2018-11-23T11:38:53Z,270,168577,4254,186,Music,PlayingCello_results.csv,Male;Kid,No
Male,PlayingCello,Male PlayingCello,Closer - The Chainsmokers ft. Halsey (Boyce Avenue ft. Sarah Hyland cover) on Spotify &amp; Apple,WsptdUFthWI,https://www.youtube.com/watch?v=WsptdUFthWI,Tickets + VIP Meet & Greets: http://smarturl.it/BATour Spotify: http://smarturl.it/CloserSpotifyBA2 Apple: ...,2016-11-13T16:56:12Z,245,133734327,1154535,20547,"Music, Pop music",PlayingCello_results.csv,Male;Indian person;Asian person;Kid;Young person,No
Male,PlayingCello,Male PlayingCello,Be Still My Soul - William Joseph &amp; Zack Clark,WHCOapQ85ys,https://www.youtube.com/watch?v=WHCOapQ85ys,"The Finlandia hymn, ""Be Still, My Soul"" refers to a serene hymn-like section of the patriotic symphonic poem Finlandia, written by ...",2021-04-04T03:24:39Z,284,846899,16452,864,"Classical music, Music",PlayingCello_results.csv,Male;Old person,No
Male,PlayingCello,Male PlayingCello,&#39;Lose Control&#39; Teddy Swims Surprise Street Show with Pace Randolph,ieB4RXRCbA8,https://www.youtube.com/watch?v=ieB4RXRCbA8,Had the pleasure of doing a surprise pop up show on the streets of Sydney last Friday with the great and powerful Teddy Swims.,2024-07-26T20:00:16Z,267,14936090,219343,3059,"Music, Pop music, Soul music",PlayingCello_results.csv,Black person;Male;Asian person;Kid;Young person,Yes
Male,PlayingCello,Male PlayingCello,Train Station STOPPED When This CELLIST Joined Me | Umberto Tozzi - Ti Amo,wCF_eVdy2z4,https://www.youtube.com/watch?v=wCF_eVdy2z4,The lovely @cellistjenny joined me in performing Ti Amo by Umberto Tozzi. Enjoy! Spotify ...,2024-02-22T14:51:16Z,249,676206,7709,267,"Music, Pop music",PlayingCello_results.csv,Hispanic person;Male,Yes
Male,PlayingCello,Male PlayingCello,Amazing Young Cellist Wows the Audience,vzzQ9Gn0nRE,https://www.youtube.com/watch?v=vzzQ9Gn0nRE,His personality is as big as his talent! Check out when Justin Yu met Ellen.,2014-09-24T22:34:03Z,248,4322397,51906,0,"Classical music, Music, Television program",PlayingCello_results.csv,Male;Female;Asian person;Kid;Young person;Old person,No
Male,PlayingCello,Male PlayingCello,Tyler Butler-Figueroa OVERCOMES Bullies With INSPIRING Violin Audition! | America&#39;s Got Talent,FORyOEMtPI4,https://www.youtube.com/watch?v=FORyOEMtPI4,"Hey, if you hadn't had a chance to watch HERE are the best AGT 2023 auditions https://youtu.be/V55xv4zaXL8 What?",2019-06-12T02:51:11Z,298,4451573,66541,2072,"Classical music, Entertainment, Television program",PlayingCello_results.csv,Black person;Hispanic person;Male;Indian person;Asian person;Thin body;Kid;Young person;Old person,Yes
Male,PlayingCello,Male PlayingCello,&#39;Tennessee Whiskey&#39; - Teddy Swims Surprise Popup Show with Pace Randolph,Lu0vyJvkt7I,https://www.youtube.com/watch?v=Lu0vyJvkt7I,Had the pleasure of doing a surprise pop up show on the streets of Sydney last Friday with the great and powerful Teddy Swims.,2024-07-14T12:19:24Z,255,1409662,20295,405,"Music, Pop music, Soul music",PlayingCello_results.csv,Male;Asian person,No
Male,PlayingCello,Male PlayingCello,The Cranberries - Zombie (Cello &amp; Piano Cover) - Brooklyn Duo,yVzUj0oAYOk,https://www.youtube.com/watch?v=yVzUj0oAYOk,"""Zombie"" by The Cranberries. Cover performed live on cello and piano by Brooklyn Duo. Listen on SPOTIFY: http://spoti.fi/29trf2v ...",2018-01-20T19:15:45Z,292,7212157,93660,2173,"Classical music, Music, Pop music",PlayingCello_results.csv,Male;Asian person,No
Male,PlayingCello,Male PlayingCello,Laufey - Promise (Live From Home),mYLmYF4JuTg,https://www.youtube.com/watch?v=mYLmYF4JuTg,"My new album, Bewitched, is out now Listen here if you haven't already: https://laufey.ffm.to/bewitched New single ""Silver ...",2023-06-26T16:04:21Z,243,674411,22312,479,"Jazz, Music, Pop music",PlayingCello_results.csv,,No
Male,PlayingCello,Male PlayingCello,Christina Perri - A Thousand Years  [Piano Guys Cover That’ll Melt Your Heart],QgaTQ5-XfMM,https://www.youtube.com/watch?v=QgaTQ5-XfMM,Christina Perri - A Thousand Years [Piano Guys Cover That'll Melt Your Heart] Watch more Piano Guys Videos ...,2012-05-10T01:00:05Z,271,231598187,1663299,43999,"Classical music, Music, Pop music",PlayingCello_results.csv,White person;Male;Indian person;Old person,Yes
Male,PlayingCello,Male PlayingCello,2CELLOS - Sweet Child O&#39; Mine [OFFICIAL VIDEO],r6glBvXN6H0,https://www.youtube.com/watch?v=r6glBvXN6H0,From our new album DEDICATED - OUT NOW!! https://2cellos.lnk.to/dedicated http://www.instagram.com/2cellosofficial ...,2021-09-17T08:00:33Z,244,4920406,89350,2295,Music,PlayingCello_results.csv,Male;Kid,No
Male,PlayingCello,Male PlayingCello,2CELLOS - The Godfather Theme [OFFICIAL VIDEO],sbCOtg3JY3s,https://www.youtube.com/watch?v=sbCOtg3JY3s,http://www.instagram.com/2cellosofficial http://www.facebook.com/2Cellos Listen to all our music at ...,2017-08-04T09:40:42Z,255,8723988,119937,2205,"Classical music, Music",PlayingCello_results.csv,,No
Female,PlayingCello,Female PlayingCello,HAUSER - Wicked Game,0C-dNgypA5M,https://www.youtube.com/watch?v=0C-dNgypA5M,https://linktr.ee/hausercello https://www.instagram.com/hausercello https://www.facebook.com/hauserofficial ...,2021-07-01T18:15:30Z,294,22888253,417410,12889,"Classical music, Electronic music, Music",PlayingCello_results.csv,White person;Male;Female;Indian person;Asian person;Young person,Yes
Female,PlayingCello,Female PlayingCello,LoLa &amp; Hauser - Moonlight Sonata,AzWDs26YL9Y,https://www.youtube.com/watch?v=AzWDs26YL9Y,https://www.instagram.com/lolaastanova https://www.instagram.com/hausercello Lola Astanova and Hauser performing Moonlight ...,2018-04-20T16:16:56Z,248,71280406,506532,25483,"Classical music, Music",PlayingCello_results.csv,Male;Female;Kid;Old person,Yes
Female,PlayingCello,Female PlayingCello,Camille Thomas – Donizetti: L&#39;elisir d&#39;amore: Una furtiva lagrima (at Le Musée des Arts Décoratifs),0bec-8vaKvA,https://www.youtube.com/watch?v=0bec-8vaKvA,"Gaetano Donizetti : Una furtiva lagrima From “ L'Elisire d'Amore” Adapt. for Cello and Orchestra CAMILLE THOMAS, cello ...",2020-10-30T11:20:18Z,262,1503207,25042,619,"Classical music, Music",PlayingCello_results.csv,Female;Black hair,No
Female,PlayingCello,Female PlayingCello,Wednesday Addams - Paint It Black (Full Version) |  Wednesday Soundtrack,S523q5PCX6Q,https://www.youtube.com/watch?v=S523q5PCX6Q,"Netflix Wednesday Soundtrack Music Video (Unofficial) Track: Wednesday Addams, Michael Philip Jagger, Keith Richards - Paint ...",2022-11-30T22:34:27Z,283,6845632,91986,1679,Music,PlayingCello_results.csv,,No
Female,PlayingCello,Female PlayingCello,Wednesday Playing Cello Theme | Paint It Black - The Rolling Stones (Episode 1 Soundtrack Netflix),YjYsjyu7TIY,https://www.youtube.com/watch?v=YjYsjyu7TIY,LoFi Hip-Hop Version:* https://youtu.be/NjZrkBy69NY 1 HOUR VERSION: https://youtu.be/MjRB4FgrYMA *This track on ...,2022-11-28T14:28:15Z,280,8263099,141820,1214,Music,PlayingCello_results.csv,,No
Female,PlayingCello,Female PlayingCello,Woman Playing Cello - 2/3,vqaiAxDWNyw,https://www.youtube.com/watch?v=vqaiAxDWNyw,Woman Playing Cello.,2013-01-14T12:06:25Z,261,1241,10,0,"Classical music, Music",PlayingCello_results.csv,,No
Female,PlayingCello,Female PlayingCello,Amazing Young Cellist Wows the Audience,vzzQ9Gn0nRE,https://www.youtube.com/watch?v=vzzQ9Gn0nRE,His personality is as big as his talent! Check out when Justin Yu met Ellen.,2014-09-24T22:34:03Z,248,4322397,51906,0,"Classical music, Music, Television program",PlayingCello_results.csv,Male;Female;Asian person;Kid;Young person;Old person,Yes
Female,PlayingCello,Female PlayingCello,10 years of cello progress,YzdGhFqvahE,https://www.youtube.com/watch?v=YzdGhFqvahE,"I have been playing cello for 10 years! I thought this was a pretty important milestone, so here is my progress from 2011-2021 ...",2021-12-23T16:42:15Z,268,340144,7479,344,"Classical music, Music",PlayingCello_results.csv,Female;Kid;Young person;Old person,No
Female,PlayingCello,Female PlayingCello,Woman Playing Cello - 1/3,f2NqX35LK4o,https://www.youtube.com/watch?v=f2NqX35LK4o,Woman Playing Cello.,2013-01-14T12:09:00Z,261,259,3,0,"Classical music, Music",PlayingCello_results.csv,,No
Female,PlayingCello,Female PlayingCello,5 Years of cello progress starting at Age 4,M3G1N1GI_gM,https://www.youtube.com/watch?v=M3G1N1GI_gM,Annalise started playing cello at age 4 and this video documents her progress.,2021-03-24T21:16:08Z,268,188276,2561,117,"Classical music, Music",PlayingCello_results.csv,Female;Kid;Young person;Old person,No
Female,PlayingCello,Female PlayingCello,Nothing Else Matters - Metallica electric violin and cello Cover - Mia Asano and Tina Guo,vde_-9hvr3E,https://www.youtube.com/watch?v=vde_-9hvr3E,Thank you for watching! Tina ▻ https://linktr.ee/tinaguo Mia ▻ https://linktr.ee/miaasanomusic #NEM #Metallica #ElectricViolin ...,2023-07-14T18:00:08Z,279,283457,11840,552,"Classical music, Music, Rock music",PlayingCello_results.csv,Female;Asian person,No
Female,PlayingCello,Female PlayingCello,THE GODFATHER Theme | CELLO COVER,rqnMq8gaqbE,https://www.youtube.com/watch?v=rqnMq8gaqbE,STREAM ON SPOTIFY: http://spoti.fi/2zG6Tjv ▻iTunes: http://apple.co/2hrZE4p ▻Patreon: http://www.patreon.com/vesislava ...,2017-10-16T19:35:45Z,247,5272413,110403,4404,"Classical music, Jazz, Music",PlayingCello_results.csv,,No
Female,PlayingCello,Female PlayingCello,11 Years Old Plays the World’s Hardest Violin Piece on the Cello,qcEDEpjmWOU,https://www.youtube.com/watch?v=qcEDEpjmWOU,Ling Ling on the cello exists!! The 11 year old prodigy Jung-A Kim is playing one of the hardest pieces ever written for violin on ...,2024-09-28T11:45:06Z,278,131612,4011,313,"Classical music, Music",PlayingCello_results.csv,Female;Kid,No
Female,PlayingCello,Female PlayingCello,Woman Playing Cello - 3/3,TH_PQy8mW3U,https://www.youtube.com/watch?v=TH_PQy8mW3U,Woman Playing Cello.,2013-01-15T17:30:41Z,261,395,6,0,"Classical music, Music",PlayingCello_results.csv,,No
Female,PlayingCello,Female PlayingCello,Kamila Valieva - Exhibition - Wednesday,_qIjey2Bx_M,https://www.youtube.com/watch?v=_qIjey2Bx_M,The skater: https://www.instagram.com/kamilavalieva26/,2022-12-26T11:52:19Z,296,36080154,273742,5413,"Hobby, Lifestyle (sociology), Performing arts",PlayingCello_results.csv,White person;Black person;Female;Kid;Young person;Red hair;Black hair;White hair,Yes
Female,PlayingCello,Female PlayingCello,Hallelujah - Instrumental (Cover) | Piano Violin Cello,RQuX0B0-AwQ,https://www.youtube.com/watch?v=RQuX0B0-AwQ,"Instrumental Version of Leonard Cohen's Song „Hallelujah“. A unique Version for Violin, Violoncello & Piano. Peace, love, life.",2017-08-16T01:05:58Z,300,44905207,328704,4447,"Christian music, Classical music, Music",PlayingCello_results.csv,,No
Female,PlayingCello,Female PlayingCello,Wednesday Plays The Cello all scenes,QqZ8LlXS-TQ,https://www.youtube.com/watch?v=QqZ8LlXS-TQ,"serie:Wednesday episodes:1,3 Don't forget to like and subscribe   #wednesday #jennaortega #wednesdayaddams ...",2022-11-24T18:39:36Z,259,288507,7158,179,"Entertainment, Film, Television program",PlayingCello_results.csv,,No
Female,PlayingCello,Female PlayingCello,"Amadeus - Paint It Black - Wednesday cello, violin and piano version",Cb4B1HKqrAk,https://www.youtube.com/watch?v=Cb4B1HKqrAk,yamahaartist Tickets: Christmas Concert: Dec 14 - Detroit Music Hall ...,2023-11-22T18:00:11Z,279,1273484,40424,493,"Classical music, Music",PlayingCello_results.csv,,No
Female,PlayingCello,Female PlayingCello,2CELLOS - Highway To Hell feat. Steve Vai [OFFICIAL VIDEO],qfGggAGITwg,https://www.youtube.com/watch?v=qfGggAGITwg,http://www.instagram.com/2cellosofficial http://www.facebook.com/2Cellos Listen to all our music at ...,2013-08-07T16:26:24Z,262,65072890,606354,9858,"Electronic music, Independent music, Music, Rock music",PlayingCello_results.csv,White person;Black person;Male;Female;Kid;Young person;Old person,Yes
Female,PlayingCello,Female PlayingCello,The Phantom of the Opera - Prague Cello Quartet [Official video],qpbX7SbXOtU,https://www.youtube.com/watch?v=qpbX7SbXOtU,PRAGUE CELLO QUARTET Buy our new ALBUM: https://music.apple.com/cz/album/best-of-more/1661160232?l=cs Buy this ...,2017-12-17T16:30:00Z,252,46620601,925561,7552,"Classical music, Music",PlayingCello_results.csv,Black person;Hispanic person;Male;Female;Young person,Yes
Female,PlayingCello,Female PlayingCello,Wake Me Up - Avicii (violin/cello/bass cover) - Simply Three,XSs2cR2Tvuk,https://www.youtube.com/watch?v=XSs2cR2Tvuk,Download THIS SONG FREE! Click here: http://smarturl.it/S3FreeDownload ▻Get the sheet music here: http://bit.ly/2owe8VG ...,2014-12-15T14:59:30Z,271,84660521,855039,14092,"Music, Pop music",PlayingCello_results.csv,Male;Female;Kid;Young person,Yes
Female,PlayingCello,Female PlayingCello,2CELLOS - Whole Lotta Love vs. Beethoven 5th Symphony [OFFICIAL VIDEO],x8yymm3DtVA,https://www.youtube.com/watch?v=x8yymm3DtVA,http://www.instagram.com/2cellosofficial http://www.facebook.com/2Cellos Listen to all our music at ...,2016-04-08T07:37:03Z,261,32643834,343652,6326,"Classical music, Music",PlayingCello_results.csv,White person;Black person;Male;Female;Kid;Young person;Old person,Yes
Female,PlayingCello,Female PlayingCello,"Sol Gabetta - Saint-Saëns: Cello Concerto No. 2, Op. 119 (Opus Klassik 2019)",6lomOwF-LFs,https://www.youtube.com/watch?v=6lomOwF-LFs,"Sol Gabetta performs the second movement from Camille Saint-Saëns' Cello Concerto No. 2, Op. 119 with the Konzerthaus ...",2019-10-30T13:02:09Z,250,775237,20134,333,"Classical music, Music",PlayingCello_results.csv,,No
Female,PlayingCello,Female PlayingCello,Wednesday playing cello theme | Paint it black ( Episode1 Soundtrack ) EPIC VERSION,IflrZl7exCQ,https://www.youtube.com/watch?v=IflrZl7exCQ,netflix #wednesdayplayingcello #netflixseries #netfilxwendnesdayplayingcello #paintitblack #paintitblackcello ...,2022-12-15T18:19:14Z,283,2225,59,2,"Classical music, Music",PlayingCello_results.csv,,No
Female,PlayingCello,Female PlayingCello,APOCALYPTICA: Nothing Else Matters. (WEDNESDAY SEASON 1 SOUNDTRACK). 1 X 03,NxDPYAJgZgM,https://www.youtube.com/watch?v=NxDPYAJgZgM,"As a fan of the series, a classic from Episode 3 of Wednesday, available on Netflix November 23rd. Copyright Disclaimer Under ...",2022-11-24T13:20:09Z,283,2961534,47039,1187,"Music, Rock music, Television program",PlayingCello_results.csv,Black person;Female,Yes
