video_name,count_white,count_asian,count_black,count_middle_eastern,count_indian,count_hispanic,count_unknown,final
v_JumpRope_g57_c01,2,1,17,30,0,0,0,middle eastern
v_JumpRope_g58_c01,6,10,7,1,4,10,12,asian
v_JumpRope_g59_c01,0,0,49,0,0,1,0,black
v_JumpRope_g60_c01,5,1,33,1,0,10,0,black
v_JumpRope_g61_c01,1,47,0,0,0,0,2,asian
v_JumpRope_g62_c01,48,0,0,0,0,1,1,white
v_JumpRope_g63_c01,0,0,0,10,38,2,0,indian
v_JumpRope_g64_c01,1,2,8,0,1,5,33,unknown
v_JumpRope_g65_c01,2,0,48,0,0,0,0,black
v_JumpRope_g66_c01,10,1,1,1,0,4,33,unknown
v_JumpRope_g67_c01,3,11,35,0,0,1,0,black
v_JumpRope_g68_c01,38,2,3,0,0,1,6,white
v_JumpRope_g69_c01,22,7,2,0,0,5,14,white
v_JumpRope_g70_c01.,25,0,0,2,0,10,13,white
v_JumpRope_g71_c01,23,7,2,1,0,7,10,white
v_JumpRope_g72_c01,27,4,0,6,0,12,1,white
v_JumpRope_g73_c01,17,8,7,7,1,4,6,white
v_JumpingJack_g01_c01,1,42,1,0,3,0,3,asian
v_JumpingJack_g02_c01,3,8,16,0,0,2,21,black
v_JumpingJack_g03_c01,33,0,10,0,0,5,2,white
v_JumpingJack_g04_c01,0,46,3,1,0,0,0,asian
v_JumpingJack_g05_c01.,13,2,31,0,0,1,3,black
v_JumpingJack_g06_c01,22,0,20,1,0,4,3,white
v_JumpingJack_g07_c01.,6,33,3,1,1,4,2,asian
v_JumpingJack_g08_c01,9,9,3,19,4,5,1,middle eastern
v_JumpingJack_g09_c01.,50,0,0,0,0,0,0,white
v_JumpingJack_g10_c01,44,1,0,0,0,5,0,white
v_JumpingJack_g11_c01,0,2,8,0,0,2,38,unknown
v_JumpingJack_g12_c01,0,0,20,0,1,1,28,unknown
v_JumpingJack_g13_c01,13,5,30,0,0,2,0,black
v_JumpingJack_g14_c01,4,4,6,1,0,2,33,unknown
v_JumpingJack_g15_c01,16,2,7,0,0,16,9,white
v_JumpingJack_g16_c01,26,8,0,1,0,9,6,white
v_JumpingJack_g17_c01.,5,2,0,0,0,43,0,hispanic
v_JumpingJack_g18_c01,46,0,0,0,0,4,0,white
v_JumpingJack_g19_c01,18,0,0,0,0,32,0,hispanic
v_JumpingJack_g20_c01,3,4,3,1,0,35,4,hispanic
v_JumpingJack_g21_c01.,32,10,2,1,0,0,5,white
v_JumpingJack_g22_c01,48,0,0,0,0,1,1,white
v_JumpingJack_g23_c01.,15,0,1,0,0,0,34,unknown
v_JumpingJack_g24_c01,0,0,0,0,0,0,50,unknown
v_JumpingJack_g25_c01,0,1,13,0,0,3,33,unknown
v_JumpingJack_g26_c01,24,1,1,5,0,13,6,white
v_JumpingJack_g27_c01,0,3,3,35,0,4,5,middle eastern
v_JumpingJack_g28_c01.,11,18,1,3,2,14,1,asian
v_JumpingJack_g29_c01,0,9,38,1,0,1,1,black
v_JumpingJack_g30_c01,6,11,13,3,0,13,4,black
v_JumpingJack_g31_c01,2,1,2,1,0,10,34,unknown
v_JumpingJack_g32_c01,23,0,2,0,0,0,25,unknown
v_JumpingJack_g33_c01,46,0,3,0,0,0,1,white
v_JumpingJack_g34_c01,23,3,13,0,0,11,0,white
v_JumpingJack_g35_c01,17,8,5,1,0,16,3,white
v_JumpingJack_g36_c01,15,4,0,0,0,19,12,hispanic
v_JumpingJack_g37_c01,4,0,1,0,0,0,45,unknown
v_JumpingJack_g38_c01,13,5,5,1,0,1,25,unknown
v_JumpingJack_g39_c01.,1,2,14,0,0,1,32,unknown
v_JumpingJack_g40_c01,18,7,7,0,0,0,18,white
v_JumpingJack_g41_c01,28,0,0,0,0,22,0,white
v_JumpingJack_g42_c01,42,1,0,1,0,2,4,white
v_JumpingJack_g43_c01,5,0,5,0,0,2,38,unknown
v_JumpingJack_g44_c01,18,3,9,6,1,6,7,white
v_JumpingJack_g45_c01,50,0,0,0,0,0,0,white
v_JumpingJack_g46_c01,6,3,6,0,0,16,19,hispanic
v_JumpingJack_g47_c01,13,4,7,7,1,17,1,hispanic
v_JumpingJack_g48_c01,29,2,7,8,0,2,2,white
v_JumpingJack_g49_c01.,0,11,9,26,0,0,4,middle eastern
v_JumpingJack_g50_c01,0,0,2,2,43,3,0,indian
v_JumpingJack_g51_c01,4,9,7,14,6,1,9,middle eastern
v_JumpingJack_g52_c01.,14,14,0,2,0,14,6,white
v_JumpingJack_g53_c01,33,1,4,0,0,0,12,white
v_JumpingJack_g54_c01,19,11,5,1,0,6,8,white
v_JumpingJack_g55_c01,0,3,3,35,0,4,5,middle eastern
v_JumpingJack_g56_c01,3,18,8,1,0,11,9,asian
v_JumpingJack_g57_c01,4,0,7,23,3,2,11,middle eastern
v_JumpingJack_g58_c01,4,4,4,1,0,16,21,hispanic
v_JumpingJack_g59_c01,2,0,5,1,0,13,29,unknown
v_JumpingJack_g60_c01,21,3,2,0,0,11,13,white
v_JumpingJack_g61_c01,14,3,0,7,0,17,9,hispanic
v_JumpingJack_g62_c01,7,3,2,0,0,23,15,hispanic
v_JumpingJack_g63_c01,14,5,7,6,1,8,9,white
v_Kayaking_g01_c01,7,4,1,1,0,5,32,unknown
v_Kayaking_g02_c01,10,3,2,2,0,31,2,hispanic
v_Kayaking_g03_c01,0,16,5,3,1,19,6,hispanic
v_Kayaking_g04_c01,0,19,0,0,30,0,1,indian
v_Kayaking_g05_c01,6,0,13,2,0,25,4,hispanic
v_Kayaking_g06_c01.,1,4,19,0,1,19,6,black
v_Kayaking_g07_c01,7,3,2,13,0,23,2,hispanic
v_Kayaking_g08_c01,9,12,3,0,1,1,24,asian
v_Kayaking_g09_c01,5,0,29,0,0,1,15,black
v_Kayaking_g10_c01,28,7,10,0,0,5,0,white
v_Kayaking_g11_c01,2,5,0,4,2,28,9,hispanic
v_Kayaking_g12_c01,7,1,5,2,3,17,15,hispanic
v_Kayaking_g13_c01,14,1,0,0,0,26,9,hispanic
v_Kayaking_g14_c01,7,4,5,0,0,5,29,unknown
v_Kayaking_g15_c01.,31,4,3,0,0,8,4,white
v_Kayaking_g16_c01,2,4,7,0,0,5,32,unknown
v_Kayaking_g17_c01,3,6,9,0,0,0,32,unknown
v_Kayaking_g18_c01,14,3,3,0,0,25,5,hispanic
v_Kayaking_g19_c01,19,5,6,0,0,2,18,white
v_Kayaking_g20_c01,19,18,2,0,0,0,11,white
v_Kayaking_g21_c01,4,20,4,0,0,11,11,asian
v_Kayaking_g22_c01,13,25,4,2,0,1,5,asian
v_Kayaking_g23_c01,8,7,3,1,0,12,19,hispanic
v_Kayaking_g24_c01,6,36,3,0,0,0,5,asian
v_Kayaking_g25_c01.,14,6,6,0,0,5,19,white
v_Kayaking_g26_c01,32,5,3,0,0,4,6,white
v_Kayaking_g27_c01.,14,14,0,0,0,22,0,hispanic
v_Kayaking_g28_c01.,23,6,0,0,0,4,17,white
v_Kayaking_g29_c01,9,7,2,0,4,23,5,hispanic
v_Kayaking_g30_c01.,14,10,2,0,0,9,15,white
v_Kayaking_g31_c01,8,3,4,0,1,4,30,unknown
v_Kayaking_g32_c01,13,5,4,1,0,6,21,white
v_Kayaking_g33_c01.,3,6,0,0,0,27,14,hispanic
v_Kayaking_g34_c01,6,1,4,0,0,8,31,unknown
v_Kayaking_g35_c01,7,5,4,1,0,6,27,unknown
v_Kayaking_g36_c01,10,7,2,0,0,8,23,white
v_Kayaking_g37_c01,5,10,1,0,0,32,2,hispanic
v_Kayaking_g38_c01,1,21,9,0,1,14,4,asian
v_Kayaking_g39_c01,8,13,3,0,0,5,21,asian
v_Kayaking_g40_c01,10,7,4,0,0,17,12,hispanic
v_Kayaking_g41_c01,13,11,2,0,0,11,13,white
v_Kayaking_g42_c01,0,8,13,0,1,9,19,black
v_Kayaking_g43_c01,5,4,4,5,6,10,16,hispanic
v_Kayaking_g44_c01,3,2,2,1,2,36,4,hispanic
v_Kayaking_g45_c01,11,2,7,9,0,5,16,white
v_Kayaking_g46_c01,4,17,1,0,1,21,6,hispanic
v_Kayaking_g47_c01.,4,5,2,1,0,8,30,unknown
v_Kayaking_g48_c01,8,19,6,2,10,0,5,asian
v_Kayaking_g49_c01,11,17,10,0,0,1,11,asian
v_Kayaking_g50_c01,1,1,6,0,26,12,4,indian
v_Kayaking_g51_c01,1,14,4,2,2,12,14,asian
v_Kayaking_g52_c01,10,25,6,0,1,5,3,asian
v_Kayaking_g53_c01,5,10,20,1,3,4,7,black
v_Kayaking_g54_c01.,9,7,4,1,20,4,5,indian
v_Kayaking_g55_c01,0,14,7,0,26,3,0,indian
v_Kayaking_g56_c01,16,7,17,0,0,0,10,black
v_Kayaking_g57_c01,4,5,24,0,0,16,1,black
v_Kayaking_g58_c01,33,0,5,0,0,12,0,white
v_Kayaking_g59_c01,9,17,5,0,0,0,19,asian
v_Kayaking_g60_c01,6,3,3,0,0,23,15,hispanic
v_Kayaking_g61_c01,4,12,6,8,0,0,20,asian
v_Kayaking_g62_c01,14,1,0,0,0,26,9,hispanic
v_Kayaking_g63_c01,2,10,2,0,0,29,7,hispanic
v_Kayaking_g64_c01,14,29,0,0,3,1,3,asian
v_Kayaking_g65_c01,23,6,4,1,0,4,12,white
v_Kayaking_g66_c01,4,34,1,0,0,8,3,asian
v_Kayaking_g67_c01,5,2,1,1,1,30,10,hispanic
v_Kayaking_g68_c01.,2,19,0,3,23,0,3,indian
v_Kayaking_g69_c01,5,4,1,0,0,28,12,hispanic
v_Kayaking_g70_c01,11,5,3,0,0,20,11,hispanic
v_Kayaking_g71_c01,5,5,2,7,2,26,3,hispanic
v_Kayaking_g72_c01,12,9,2,0,2,22,3,hispanic
v_Kayaking_g73_c01,20,2,8,0,0,17,2,white
v_Kayaking_g74_c01,19,3,4,2,0,16,6,white
v_Kayaking_g75_c01,1,21,6,2,0,12,8,asian
v_Kayaking_g76_c01,4,33,2,0,1,2,8,asian
v_Kayaking_g77_c01,5,22,5,0,1,0,17,asian
v_Kayaking_g78_c01,17,16,4,0,0,4,9,white
v_Kayaking_g79_c01,0,3,3,0,0,0,44,unknown
v_Kayaking_g80_c01,0,30,8,0,0,4,8,asian
v_Kayaking_g81_c01,17,9,0,1,0,1,22,white
v_Knitting_g01_c01.,4,43,0,1,0,0,2,asian
v_Knitting_g02_c01,28,19,0,0,0,1,2,white
v_Knitting_g03_c01.,37,0,1,0,0,10,2,white
v_Knitting_g04_c01,3,8,6,0,20,13,0,indian
v_Knitting_g05_c01,6,3,0,7,4,21,9,hispanic
v_Knitting_g06_c01,9,22,1,0,11,7,0,asian
v_Knitting_g07_c01,13,12,3,0,1,17,4,hispanic
v_Knitting_g08_c01,15,29,0,2,0,3,1,asian
v_Knitting_g09_c01,0,43,0,3,0,0,4,asian
v_Knitting_g10_c01,1,36,0,1,0,12,0,asian
v_Knitting_g11_c01,22,4,0,13,0,5,6,white
v_Knitting_g12_c01,0,24,0,1,7,15,3,asian
v_Knitting_g13_c01.,9,24,3,7,1,6,0,asian
v_Knitting_g14_c01,16,2,2,2,0,9,19,white
v_Knitting_g15_c01,4,2,2,7,30,2,3,indian
v_Knitting_g16_c01,48,0,1,0,0,1,0,white
v_Knitting_g17_c01,2,30,0,6,0,11,1,asian
v_Knitting_g18_c01.,0,30,0,0,3,16,1,asian
v_Knitting_g19_c01,21,13,4,3,0,6,3,white
v_Knitting_g20_c01,0,3,5,2,27,8,5,indian
v_Knitting_g21_c01,3,21,0,4,0,21,1,asian
v_Knitting_g22_c01,1,2,0,44,0,2,1,middle eastern
v_Knitting_g23_c01,0,9,4,16,0,21,0,hispanic
v_Knitting_g24_c01,11,28,0,7,0,4,0,asian
v_Knitting_g25_c01.,3,6,0,9,0,6,26,unknown
v_Knitting_g26_c01,0,17,15,2,0,0,16,asian
v_Knitting_g27_c01,18,0,19,2,1,2,8,black
v_Knitting_g28_c01,12,6,1,15,0,11,5,middle eastern
v_Knitting_g29_c01,10,11,3,7,1,17,1,hispanic
v_Knitting_g30_c01,1,0,0,0,49,0,0,indian
v_Knitting_g31_c01,37,0,2,0,0,11,0,white
v_Knitting_g32_c01,1,4,8,0,0,12,25,unknown
v_Knitting_g33_c01,11,3,2,1,0,28,5,hispanic
v_Knitting_g34_c01,6,6,17,10,1,6,4,black
v_Knitting_g35_c01,39,6,0,2,0,3,0,white
v_Knitting_g36_c01,14,11,0,0,0,25,0,hispanic
v_Knitting_g37_c01,2,1,2,0,0,22,23,hispanic
v_Knitting_g38_c01,0,10,0,12,26,2,0,indian
v_Knitting_g39_c01,8,35,0,3,0,4,0,asian
v_Knitting_g40_c01,13,12,0,3,0,21,0,hispanic
v_Knitting_g41_c01.,29,14,4,0,0,1,2,white
v_LongJump_g01_c01,3,5,3,6,32,1,0,indian
v_LongJump_g02_c01,12,7,13,0,0,15,3,hispanic
v_LongJump_g03_c01,0,1,42,0,0,3,4,black
v_LongJump_g04_c01,3,0,45,0,1,1,0,black
v_LongJump_g05_c01,4,24,2,6,3,0,11,asian
v_LongJump_g06_c01,5,2,40,0,0,2,1,black
v_LongJump_g07_c01,1,12,9,3,2,10,13,asian
v_LongJump_g08_c01,1,0,13,2,0,0,34,unknown
v_LongJump_g09_c01,0,1,27,0,22,0,0,black
v_LongJump_g10_c01,0,0,0,0,0,50,0,hispanic
v_LongJump_g11_c01,0,0,0,0,50,0,0,indian
v_LongJump_g12_c01,6,2,23,0,0,15,4,black
v_LongJump_g13_c01,30,1,19,0,0,0,0,white
v_LongJump_g14_c01,1,5,9,1,30,1,3,indian
v_LongJump_g15_c01,0,4,26,2,3,0,15,black
v_LongJump_g16_c01,6,4,33,1,0,1,5,black
v_LongJump_g17_c01,17,0,2,3,0,0,28,unknown
v_LongJump_g18_c01.,0,0,48,0,2,0,0,black
v_LongJump_g19_c01,0,4,0,0,44,2,0,indian
v_LongJump_g20_c01,0,34,10,1,0,0,5,asian
v_LongJump_g21_c01,8,4,4,4,0,17,13,hispanic
v_LongJump_g22_c01,0,0,4,0,0,0,46,unknown
v_LongJump_g23_c01.,32,2,2,1,0,13,0,white
v_LongJump_g24_c01.,5,19,6,15,0,4,1,asian
v_LongJump_g25_c01,20,15,0,8,0,5,2,white
v_LongJump_g26_c01,1,5,2,3,38,1,0,indian
v_LongJump_g27_c01,10,1,7,2,1,6,23,white
v_LongJump_g28_c01,18,29,3,0,0,0,0,asian
v_LongJump_g29_c01,3,3,39,1,0,3,1,black
v_LongJump_g30_c01,6,0,32,0,1,4,7,black
v_LongJump_g31_c01.,0,10,32,0,0,0,8,black
v_LongJump_g32_c01,22,0,19,2,0,0,7,white
v_LongJump_g33_c01,6,0,1,0,0,0,43,unknown
v_LongJump_g34_c01.,3,4,9,6,12,6,10,indian
v_LongJump_g35_c01.,6,1,32,2,0,9,0,black
v_LongJump_g36_c01,8,5,27,0,0,1,9,black
v_LongJump_g37_c01,0,2,46,0,0,1,1,black
v_LongJump_g38_c01,5,0,33,0,0,1,11,black
v_LongJump_g39_c01,20,0,3,3,0,0,24,white
v_LongJump_g40_c01,2,9,19,12,3,5,0,black
v_LongJump_g41_c01.,35,0,7,0,0,1,7,white
v_LongJump_g42_c01,2,4,42,0,0,2,0,black
v_LongJump_g43_c01,4,5,36,0,0,1,4,black
v_LongJump_g44_c01,1,11,17,0,20,0,1,indian
v_LongJump_g45_c01,0,9,13,0,27,1,0,indian
v_LongJump_g46_c01.,0,8,11,3,22,6,0,indian
v_LongJump_g47_c01,19,8,0,2,0,19,2,white
v_LongJump_g48_c01.,8,3,29,1,0,3,6,black
v_LongJump_g49_c01,11,3,21,0,1,10,4,black
v_LongJump_g50_c01.,4,27,14,3,0,1,1,asian
v_LongJump_g51_c01,6,1,0,1,0,5,37,unknown
v_LongJump_g52_c01,3,3,17,2,1,4,20,black
v_LongJump_g53_c01,9,0,36,1,0,0,4,black
v_LongJump_g54_c01,5,8,28,2,0,1,6,black
v_LongJump_g55_c01,10,3,12,1,0,4,20,black
v_LongJump_g56_c01,1,0,37,0,0,0,12,black
v_LongJump_g57_c01,0,19,27,2,0,2,0,black
v_LongJump_g58_c01.,0,2,38,1,5,0,4,black
v_LongJump_g59_c01,29,3,3,5,0,10,0,white
v_LongJump_g60_c01,5,2,38,5,0,0,0,black
v_LongJump_g61_c01,0,2,34,1,1,0,12,black
v_LongJump_g62_c01,32,0,1,1,0,11,5,white
v_LongJump_g63_c01.,2,8,26,1,3,3,7,black
v_LongJump_g64_c01,0,2,0,0,0,4,44,unknown
v_LongJump_g65_c01,37,11,1,0,0,1,0,white
v_LongJump_g66_c01,1,0,3,0,45,1,0,indian
v_LongJump_g67_c01,0,7,0,10,32,1,0,indian
v_LongJump_g68_c01,22,0,9,0,0,0,19,white
v_LongJump_g69_c01.,1,31,15,0,1,2,0,asian
v_LongJump_g70_c01.,13,2,13,6,2,5,9,white
v_LongJump_g71_c01,4,9,27,3,1,1,5,black
v_LongJump_g72_c01,11,3,8,0,0,5,23,white
v_LongJump_g73_c01,6,0,0,0,0,43,1,hispanic
v_LongJump_g74_c01,6,5,2,9,0,27,1,hispanic
v_LongJump_g75_c01,1,1,4,0,0,8,36,unknown
v_LongJump_g76_c01,27,2,19,0,0,2,0,white
v_LongJump_g77_c01,9,1,36,1,2,1,0,black
v_LongJump_g78_c01,0,2,27,5,2,0,14,black
v_LongJump_g79_c01,0,2,45,2,0,0,1,black
v_LongJump_g80_c01.,45,0,1,2,0,0,2,white
v_LongJump_g81_c01,6,3,13,0,0,6,22,black
v_LongJump_g82_c01,5,1,5,1,0,8,30,unknown
v_LongJump_g83_c01,1,46,0,0,0,0,3,asian
v_LongJump_g84_c01,5,10,7,3,0,5,20,asian
v_LongJump_g85_c01,10,1,5,3,1,21,9,hispanic
v_LongJump_g86_c01.,2,6,11,0,0,0,31,unknown
v_LongJump_g87_c01,0,4,36,4,3,3,0,black
v_LongJump_g88_c01,1,2,26,0,3,2,16,black
v_LongJump_g89_c01,4,4,33,3,0,2,4,black
v_LongJump_g90_c01,1,1,39,1,4,0,4,black
v_LongJump_g91_c01,11,3,1,8,0,0,27,unknown
v_LongJump_g92_c01,3,2,41,1,1,0,2,black
v_LongJump_g93_c01,1,1,35,1,0,1,11,black
v_LongJump_g94_c01,2,2,5,0,0,3,38,unknown
v_LongJump_g95_c01.,4,3,7,0,33,0,3,indian
v_Lunges_g01_c01,0,0,49,0,0,1,0,black
v_Lunges_g02_c01,23,4,6,2,0,14,1,white
v_Lunges_g03_c01,10,1,1,17,0,19,2,hispanic
v_Lunges_g04_c01,27,0,0,21,0,2,0,white
v_Lunges_g05_c01,13,0,0,22,0,11,4,middle eastern
v_Lunges_g06_c01,0,46,3,1,0,0,0,asian
v_Lunges_g07_c01,2,30,6,0,0,12,0,asian
v_Lunges_g08_c01,5,4,16,0,0,23,2,hispanic
v_Lunges_g09_c01,1,28,1,6,12,0,2,asian
v_Lunges_g10_c01,43,1,0,0,0,1,5,white
v_Lunges_g11_c01.,6,3,9,18,0,9,5,middle eastern
v_Lunges_g12_c01.,28,17,0,0,0,0,5,white
v_Lunges_g13_c01,0,7,0,1,0,42,0,hispanic
v_Lunges_g14_c01,8,9,0,3,0,30,0,hispanic
v_Lunges_g15_c01.,0,28,3,2,0,15,2,asian
v_Lunges_g16_c01.,42,0,0,0,0,5,3,white
v_Lunges_g17_c01,21,13,13,0,0,3,0,white
v_Lunges_g18_c01,50,0,0,0,0,0,0,white
v_Lunges_g19_c01,28,0,5,0,0,2,15,white
v_Lunges_g20_c01,10,14,1,14,0,9,2,asian
v_Lunges_g21_c01,50,0,0,0,0,0,0,white
v_Lunges_g22_c01,50,0,0,0,0,0,0,white
v_Lunges_g23_c01,50,0,0,0,0,0,0,white
v_Lunges_g24_c01,48,1,0,0,0,0,1,white
v_Lunges_g25_c01.,45,0,0,0,0,2,3,white
v_Lunges_g26_c01,18,4,9,1,0,4,14,white
v_Lunges_g27_c01,17,0,27,0,0,0,6,black
v_Lunges_g28_c01,3,11,1,1,0,21,13,hispanic
v_Lunges_g29_c01.,5,19,6,15,0,4,1,asian
v_Lunges_g30_c01,28,16,4,1,0,1,0,white
v_Lunges_g31_c01,5,4,2,2,1,2,34,unknown
v_Lunges_g32_c01,9,35,2,0,0,0,4,asian
v_Lunges_g33_c01,18,0,0,0,0,32,0,hispanic
v_Lunges_g34_c01,23,4,2,4,0,0,17,white
v_Lunges_g35_c01,16,0,33,0,0,1,0,black
v_Lunges_g36_c01,0,0,0,0,50,0,0,indian
v_Lunges_g37_c01,33,0,0,0,0,17,0,white
v_Lunges_g38_c01.,7,0,5,0,0,25,13,hispanic
v_Lunges_g39_c01,4,0,0,17,0,4,25,unknown
v_Lunges_g40_c01,2,12,6,2,0,28,0,hispanic
v_Lunges_g41_c01,0,0,50,0,0,0,0,black
v_Lunges_g42_c01.,39,0,0,3,0,2,6,white
v_Lunges_g43_c01,38,0,0,0,0,12,0,white
v_Lunges_g44_c01,33,3,1,5,0,8,0,white
v_Lunges_g45_c01,32,1,1,0,0,15,1,white
v_Lunges_g46_c01,16,1,23,0,0,7,3,black
v_Lunges_g47_c01,35,3,0,1,0,8,3,white
v_Lunges_g48_c01.,11,5,2,0,0,2,30,unknown
v_Lunges_g49_c01,3,12,1,5,0,26,3,hispanic
v_Lunges_g50_c01,0,0,0,0,0,49,1,hispanic
v_Lunges_g51_c01,1,10,3,0,0,36,0,hispanic
v_Lunges_g52_c01,4,1,36,5,1,1,2,black
v_Lunges_g53_c01.,33,2,4,6,0,4,1,white
v_Lunges_g54_c01,7,3,3,2,0,35,0,hispanic
v_Lunges_g55_c01.,43,1,0,0,0,6,0,white
v_Lunges_g56_c01,12,2,0,0,0,25,11,hispanic
v_Lunges_g57_c01,20,2,0,5,0,22,1,hispanic
v_Lunges_g58_c01.,15,4,11,0,0,15,5,white
v_Lunges_g59_c01,1,2,42,4,0,1,0,black
v_Lunges_g60_c01,5,35,0,0,0,4,6,asian
v_Lunges_g61_c01,3,7,1,1,0,38,0,hispanic
v_Lunges_g62_c01,0,4,3,5,34,2,2,indian
v_Lunges_g63_c01.,2,0,0,21,0,27,0,hispanic
v_Lunges_g64_c01.,0,0,8,25,15,2,0,middle eastern
v_Lunges_g65_c01.,10,0,7,18,0,15,0,middle eastern
v_Lunges_g66_c01,34,5,0,1,0,9,1,white
v_Lunges_g67_c01,6,1,24,4,1,8,6,black
v_Lunges_g68_c01,29,3,0,0,0,7,11,white
v_Lunges_g69_c01,0,50,0,0,0,0,0,asian
v_Lunges_g70_c01,3,7,1,1,0,38,0,hispanic
v_MilitaryParade_g01_c01,50,0,0,0,0,0,0,white
v_MilitaryParade_g02_c01.,0,0,50,0,0,0,0,black
v_MilitaryParade_g03_c01,23,0,1,1,0,0,25,unknown
v_MilitaryParade_g04_c01,2,0,42,0,6,0,0,black
v_MilitaryParade_g05_c01,49,0,0,0,1,0,0,white
v_MilitaryParade_g06_c01,8,14,0,8,1,8,11,asian
v_MilitaryParade_g07_c01.,1,39,0,4,0,2,4,asian
v_MilitaryParade_g08_c01,6,5,2,2,26,0,9,indian
v_MilitaryParade_g09_c01.,0,0,0,36,2,0,12,middle eastern
v_MilitaryParade_g10_c01,0,18,2,3,7,8,12,asian
v_MilitaryParade_g11_c01,24,0,10,0,0,12,4,white
v_MilitaryParade_g12_c01,4,42,3,0,1,0,0,asian
v_MilitaryParade_g13_c01,2,0,2,45,0,1,0,middle eastern
v_MilitaryParade_g14_c01,5,34,3,2,1,2,3,asian
v_MilitaryParade_g15_c01,1,0,10,0,2,37,0,hispanic
v_MilitaryParade_g16_c01,3,5,2,0,0,40,0,hispanic
v_MilitaryParade_g17_c01,2,0,0,12,28,1,7,indian
v_MilitaryParade_g18_c01,0,46,2,0,1,0,1,asian
v_MilitaryParade_g19_c01,1,0,1,45,0,1,2,middle eastern
v_MilitaryParade_g20_c01.,5,31,1,3,0,3,7,asian
v_MilitaryParade_g21_c01,21,11,6,2,2,1,7,white
v_MilitaryParade_g22_c01.,3,34,4,0,6,0,3,asian
v_MilitaryParade_g23_c01.,1,38,5,0,0,0,6,asian
v_MilitaryParade_g24_c01,1,48,0,0,0,0,1,asian
v_MilitaryParade_g25_c01,16,14,1,9,1,7,2,white
v_MilitaryParade_g26_c01,25,1,3,2,0,19,0,white
v_MilitaryParade_g27_c01,18,4,3,0,6,9,10,white
v_MilitaryParade_g28_c01,1,0,1,2,45,0,1,indian
v_MilitaryParade_g29_c01,41,0,6,2,0,0,1,white
v_MilitaryParade_g30_c01,44,0,2,0,1,3,0,white
v_MilitaryParade_g31_c01,48,0,2,0,0,0,0,white
v_MilitaryParade_g32_c01,1,0,0,0,0,49,0,hispanic
v_MilitaryParade_g33_c01,3,0,1,40,3,3,0,middle eastern
v_MilitaryParade_g34_c01.,1,20,5,5,0,4,15,asian
v_MilitaryParade_g35_c01,1,29,2,1,0,9,8,asian
v_MilitaryParade_g36_c01,13,4,4,4,0,0,25,unknown
v_MilitaryParade_g37_c01,30,0,0,19,1,0,0,white
v_MilitaryParade_g38_c01.,3,8,7,8,16,1,7,indian
v_MilitaryParade_g39_c01,6,1,0,20,2,2,18,middle eastern
v_MilitaryParade_g40_c01,9,4,0,24,0,13,0,middle eastern
v_MilitaryParade_g41_c01,32,3,4,1,4,0,6,white
v_MilitaryParade_g42_c01,6,13,28,2,0,1,0,black
v_MilitaryParade_g43_c01,3,38,3,0,2,2,2,asian
v_MilitaryParade_g44_c01,34,0,10,0,0,5,1,white
v_MilitaryParade_g45_c01,0,1,0,0,13,0,36,unknown
v_MilitaryParade_g46_c01.,4,2,12,12,6,11,3,black
v_MilitaryParade_g47_c01,21,1,1,1,0,16,10,white
v_MilitaryParade_g48_c01,9,7,17,1,2,4,10,black
v_MilitaryParade_g49_c01,1,3,1,3,37,0,5,indian
v_MilitaryParade_g50_c01,13,5,1,6,0,4,21,white
v_MilitaryParade_g51_c01,8,23,2,5,0,5,7,asian
v_MilitaryParade_g52_c01,21,0,18,0,0,9,2,white
v_MilitaryParade_g53_c01,3,0,5,0,0,0,42,unknown
v_MilitaryParade_g54_c01,19,5,21,0,0,1,4,black
v_MilitaryParade_g55_c01,12,2,1,3,0,0,32,unknown
v_MilitaryParade_g56_c01,23,0,3,0,4,2,18,white
v_MilitaryParade_g57_c01,2,7,3,0,36,1,1,indian
v_MilitaryParade_g58_c01,0,0,0,0,50,0,0,indian
v_MilitaryParade_g59_c01,42,0,6,0,0,2,0,white
v_MilitaryParade_g60_c01,2,3,0,43,1,0,1,middle eastern
v_MilitaryParade_g61_c01,1,0,1,0,0,0,48,unknown
v_MilitaryParade_g62_c01,22,1,4,1,0,4,18,white
v_MilitaryParade_g63_c01,0,0,7,0,0,1,42,unknown
v_MilitaryParade_g64_c01,0,0,44,0,1,3,2,black
v_MilitaryParade_g65_c01,0,1,39,0,3,5,2,black
v_MilitaryParade_g66_c01,0,7,25,0,14,2,1,black
v_MilitaryParade_g67_c01,30,0,1,4,0,0,15,white
v_MilitaryParade_g68_c01,5,4,5,12,3,11,10,middle eastern
v_MilitaryParade_g69_c01,2,4,31,0,0,11,2,black
v_MilitaryParade_g70_c01,6,0,0,38,0,4,2,middle eastern
v_MilitaryParade_g71_c01,9,6,10,2,0,21,2,hispanic
v_MilitaryParade_g72_c01.,1,0,40,0,0,9,0,black
v_MilitaryParade_g73_c01,0,4,46,0,0,0,0,black
v_MilitaryParade_g74_c01,10,0,6,5,0,18,11,hispanic
v_MilitaryParade_g75_c01,36,1,12,0,0,0,1,white
v_MilitaryParade_g76_c01,1,0,10,31,2,1,5,middle eastern
v_MilitaryParade_g77_c01.,0,8,1,16,20,5,0,indian
v_MilitaryParade_g78_c01,3,9,2,32,0,2,2,middle eastern
