video_name,male_count,female_count,final
v_ParallelBars_g09_c01,50,0,male
v_ParallelBars_g100_c01,29,21,male
v_ParallelBars_g101_c01.,45,5,male
v_ParallelBars_g102_c01.,39,11,male
v_ParallelBars_g103_c01,41,9,male
v_ParallelBars_g104_c01,25,25,uncertain
v_ParallelBars_g105_c01,40,10,male
v_ParallelBars_g106_c01,36,14,male
v_ParallelBars_g107_c01,27,23,male
v_ParallelBars_g108_c01,39,11,male
v_ParallelBars_g109_c01,31,19,male
v_ParallelBars_g10_c01,45,5,male
v_ParallelBars_g110_c01,26,24,male
v_ParallelBars_g111_c01,47,3,male
v_ParallelBars_g112_c01,35,15,male
v_ParallelBars_g113_c01,50,0,male
v_ParallelBars_g114_c01,41,9,male
v_ParallelBars_g115_c01,43,7,male
v_ParallelBars_g116_c01.,42,8,male
v_ParallelBars_g117_c01,50,0,male
v_ParallelBars_g118_c01.,4,46,female
v_ParallelBars_g119_c01,38,12,male
v_ParallelBars_g11_c01,5,45,female
v_ParallelBars_g120_c01,37,13,male
v_ParallelBars_g121_c01,29,21,male
v_ParallelBars_g122_c01,38,12,male
v_ParallelBars_g123_c01,50,0,male
v_ParallelBars_g124_c01.,46,4,male
v_ParallelBars_g125_c01.,50,0,male
v_ParallelBars_g12_c01.,48,2,male
v_ParallelBars_g13_c01.,50,0,male
v_ParallelBars_g14_c01,17,33,female
v_ParallelBars_g15_c01,23,27,female
v_ParallelBars_g16_c01,24,26,female
v_ParallelBars_g17_c01,48,2,male
v_ParallelBars_g18_c01,41,9,male
v_ParallelBars_g19_c01,47,3,male
v_ParallelBars_g20_c01,44,6,male
v_ParallelBars_g21_c01,3,47,female
v_ParallelBars_g22_c01.,34,16,male
v_ParallelBars_g23_c01,48,2,male
v_ParallelBars_g24_c01,42,8,male
v_ParallelBars_g25_c01,47,3,male
v_ParallelBars_g26_c01,47,3,male
v_ParallelBars_g27_c01,50,0,male
v_ParallelBars_g28_c01,48,2,male
v_ParallelBars_g29_c01,33,17,male
v_ParallelBars_g30_c01,4,46,female
v_ParallelBars_g31_c01,38,12,male
v_ParallelBars_g32_c01,29,21,male
v_ParallelBars_g33_c01,48,2,male
v_ParallelBars_g34_c01,42,8,male
v_ParallelBars_g35_c01,44,6,male
v_ParallelBars_g36_c01,49,1,male
v_ParallelBars_g37_c01,35,15,male
v_ParallelBars_g38_c01,42,8,male
v_ParallelBars_g39_c01,24,26,female
v_ParallelBars_g40_c01,21,28,female
v_ParallelBars_g41_c01,49,1,male
v_ParallelBars_g42_c01.,48,2,male
v_ParallelBars_g43_c01,39,11,male
v_ParallelBars_g44_c01,20,30,female
v_ParallelBars_g45_c01,18,32,female
v_ParallelBars_g46_c01,40,10,male
v_ParallelBars_g47_c01,50,0,male
v_ParallelBars_g48_c01.,8,42,female
v_ParallelBars_g49_c01,37,13,male
v_ParallelBars_g50_c01,32,18,male
v_ParallelBars_g51_c01,22,28,female
v_ParallelBars_g52_c01.,0,50,female
v_ParallelBars_g53_c01.,4,46,female
v_ParallelBars_g54_c01.,44,6,male
v_ParallelBars_g55_c01.,39,11,male
v_ParallelBars_g56_c01.,49,1,male
v_ParallelBars_g57_c01.,6,44,female
v_ParallelBars_g58_c01,32,18,male
v_ParallelBars_g59_c01,49,0,male
v_ParallelBars_g60_c01,50,0,male
v_ParallelBars_g61_c01,30,20,male
v_ParallelBars_g62_c01,23,27,female
v_ParallelBars_g63_c01,31,19,male
v_ParallelBars_g64_c01.,1,49,female
v_ParallelBars_g65_c01,7,43,female
v_ParallelBars_g66_c01,27,23,male
v_ParallelBars_g67_c01,23,27,female
v_ParallelBars_g68_c01,36,14,male
v_ParallelBars_g69_c01,27,23,male
v_ParallelBars_g70_c01.,20,30,female
v_ParallelBars_g71_c01,39,11,male
v_ParallelBars_g72_c01.,6,44,female
v_ParallelBars_g73_c01,17,33,female
v_ParallelBars_g74_c01,47,3,male
v_ParallelBars_g75_c01,45,5,male
v_ParallelBars_g76_c01.,0,50,female
v_ParallelBars_g77_c01,5,45,female
v_ParallelBars_g78_c01,34,16,male
v_ParallelBars_g79_c01.,49,1,male
v_ParallelBars_g80_c01,50,0,male
v_ParallelBars_g81_c01,32,18,male
v_ParallelBars_g82_c01,35,15,male
v_ParallelBars_g83_c01.,31,19,male
v_ParallelBars_g84_c01,27,23,male
v_ParallelBars_g85_c01,45,5,male
v_ParallelBars_g86_c01,48,2,male
v_ParallelBars_g87_c01,11,39,female
v_ParallelBars_g88_c01,6,44,female
v_ParallelBars_g89_c01,11,39,female
v_ParallelBars_g90_c01.,29,21,male
v_ParallelBars_g91_c01,32,18,male
v_ParallelBars_g92_c01.,48,2,male
v_ParallelBars_g93_c01,11,39,female
v_ParallelBars_g94_c01,20,30,female
v_ParallelBars_g95_c01,36,14,male
v_ParallelBars_g96_c01,36,14,male
v_ParallelBars_g97_c01,42,8,male
v_ParallelBars_g98_c01,32,18,male
v_ParallelBars_g99_c01,44,6,male
v_PizzaTossing_g01_c01,12,38,female
v_PizzaTossing_g02_c01,48,2,male
v_PizzaTossing_g03_c01,40,10,male
v_PizzaTossing_g04_c01,48,2,male
v_PizzaTossing_g05_c01,40,10,male
v_PizzaTossing_g06_c01,50,0,male
v_PizzaTossing_g07_c01,44,6,male
v_PizzaTossing_g08_c01,45,5,male
v_PizzaTossing_g09_c01,48,2,male
v_PizzaTossing_g10_c01,49,1,male
v_PizzaTossing_g11_c01,45,5,male
v_PizzaTossing_g12_c01,25,25,uncertain
v_PizzaTossing_g13_c01,46,4,male
v_PizzaTossing_g14_c01,32,18,male
v_PizzaTossing_g15_c01,23,27,female
v_PizzaTossing_g16_c01,33,17,male
v_PizzaTossing_g17_c01.,40,10,male
v_PizzaTossing_g18_c01,46,4,male
v_PizzaTossing_g19_c01,47,3,male
v_PizzaTossing_g20_c01,44,6,male
v_PizzaTossing_g21_c01,31,19,male
v_PizzaTossing_g22_c01,44,6,male
v_PizzaTossing_g23_c01,44,6,male
v_PizzaTossing_g24_c01,40,10,male
v_PizzaTossing_g25_c01,9,41,female
v_PizzaTossing_g26_c01,31,19,male
v_PizzaTossing_g27_c01.,6,44,female
v_PizzaTossing_g28_c01,22,28,female
v_PizzaTossing_g29_c01,16,34,female
v_PizzaTossing_g30_c01,1,49,female
v_PizzaTossing_g31_c01,26,24,male
v_PizzaTossing_g32_c01.,42,8,male
v_PizzaTossing_g33_c01.,37,13,male
v_PizzaTossing_g34_c01.,32,18,male
v_PizzaTossing_g35_c01.,47,3,male
v_PizzaTossing_g36_c01,45,5,male
v_PizzaTossing_g37_c01,46,4,male
v_PizzaTossing_g38_c01,29,21,male
v_PizzaTossing_g39_c01,38,12,male
v_PizzaTossing_g40_c01,47,3,male
v_PizzaTossing_g41_c01,17,33,female
v_PizzaTossing_g42_c01,46,4,male
v_PizzaTossing_g43_c01,41,9,male
v_PizzaTossing_g44_c01,27,23,male
v_PizzaTossing_g45_c01.,11,39,female
v_PizzaTossing_g46_c01,41,9,male
v_PizzaTossing_g47_c01,6,44,female
v_PizzaTossing_g48_c01,36,14,male
v_PizzaTossing_g49_c01,40,10,male
v_PizzaTossing_g50_c01,35,15,male
v_PizzaTossing_g51_c01,40,10,male
v_PizzaTossing_g52_c01,48,2,male
v_PizzaTossing_g53_c01,50,0,male
v_PizzaTossing_g54_c01,33,17,male
v_PizzaTossing_g55_c01,34,16,male
v_PizzaTossing_g56_c01,35,15,male
v_PizzaTossing_g57_c01,41,9,male
v_PizzaTossing_g58_c01,44,6,male
v_PizzaTossing_g59_c01,41,9,male
v_PizzaTossing_g60_c01,46,4,male
v_PizzaTossing_g61_c01,33,17,male
v_PizzaTossing_g62_c01,8,42,female
v_PizzaTossing_g63_c01,44,6,male
v_PizzaTossing_g64_c01,23,27,female
v_PizzaTossing_g65_c01,41,9,male
v_PizzaTossing_g66_c01,48,2,male
v_PizzaTossing_g67_c01,13,37,female
v_PizzaTossing_g68_c01,32,18,male
v_PizzaTossing_g69_c01,3,47,female
v_PizzaTossing_g70_c01.,48,2,male
v_PizzaTossing_g71_c01,33,17,male
v_PizzaTossing_g72_c01.,17,33,female
v_PizzaTossing_g73_c01,8,42,female
v_PizzaTossing_g74_c01.,30,20,male
v_PizzaTossing_g75_c01,41,9,male
v_PizzaTossing_g76_c01,45,5,male
v_PizzaTossing_g77_c01,0,50,female
v_PizzaTossing_g78_c01,23,27,female
v_PizzaTossing_g79_c01,48,2,male
v_PizzaTossing_g80_c01,47,3,male
v_PizzaTossing_g81_c01,44,6,male
v_PlayingCello_g01_c01,30,20,male
v_PlayingCello_g02_c01.,0,50,female
v_PlayingCello_g03_c01,19,31,female
v_PlayingCello_g04_c01,40,10,male
v_PlayingCello_g05_c01,47,3,male
v_PlayingCello_g06_c01,41,9,male
v_PlayingCello_g07_c01,48,2,male
v_PlayingCello_g08_c01,45,5,male
v_PlayingCello_g09_c01,36,14,male
v_PlayingCello_g10_c01.,45,5,male
v_PlayingCello_g11_c01,49,1,male
v_PlayingCello_g12_c01,50,0,male
v_PlayingCello_g13_c01,8,42,female
v_PlayingCello_g14_c01,1,49,female
v_PlayingCello_g15_c01.,5,45,female
v_PlayingCello_g16_c01,42,8,male
v_PlayingCello_g17_c01,36,14,male
v_PlayingCello_g18_c01,50,0,male
v_PlayingCello_g19_c01,47,3,male
v_PlayingCello_g20_c01,33,17,male
v_PlayingCello_g21_c01,6,44,female
v_PlayingCello_g22_c01,50,0,male
v_PlayingCello_g23_c01,50,0,male
v_PlayingCello_g24_c01,13,37,female
v_PlayingCello_g25_c01,36,14,male
v_PlayingCello_g26_c01,34,16,male
v_PlayingCello_g27_c01,8,42,female
v_PlayingCello_g28_c01,50,0,male
v_PlayingCello_g29_c01,4,46,female
v_PlayingCello_g30_c01,5,45,female
v_PlayingCello_g31_c01,43,7,male
v_PlayingCello_g32_c01,23,27,female
v_PlayingCello_g33_c01,6,44,female
v_PlayingCello_g34_c01,50,0,male
v_PlayingCello_g35_c01.,47,3,male
v_PlayingCello_g36_c01,49,1,male
v_PlayingCello_g37_c01,42,8,male
v_PlayingCello_g38_c01,50,0,male
v_PlayingCello_g39_c01,48,2,male
v_PlayingCello_g40_c01,35,15,male
v_PlayingCello_g41_c01,0,50,female
v_PlayingCello_g42_c01,43,7,male
v_PlayingCello_g43_c01,13,37,female
v_PlayingCello_g44_c01,50,0,male
v_PlayingCello_g45_c01,50,0,male
v_PlayingCello_g46_c01,46,4,male
v_PlayingCello_g47_c01,1,49,female
v_PlayingCello_g48_c01,48,2,male
v_PlayingCello_g49_c01,31,19,male
v_PlayingCello_g50_c01,46,4,male
v_PlayingCello_g51_c01,44,6,male
v_PlayingCello_g52_c01,50,0,male
v_PlayingCello_g53_c01,36,14,male
v_PlayingCello_g54_c01,0,50,female
v_PlayingCello_g55_c01,17,33,female
v_PlayingCello_g56_c01,21,29,female
v_PlayingCello_g57_c01,50,0,male
v_PlayingCello_g58_c01.,50,0,male
v_PlayingCello_g59_c01,0,50,female
v_PlayingCello_g60_c01,49,1,male
v_PlayingCello_g61_c01,0,50,female
v_PlayingCello_g62_c01,50,0,male
v_PlayingCello_g63_c01.,7,43,female
v_PlayingCello_g64_c01,3,47,female
v_PlayingCello_g65_c01.,32,18,male
v_PlayingCello_g66_c01.,50,0,male
v_PlayingCello_g67_c01,0,50,female
v_PlayingCello_g68_c01.,47,3,male
v_PlayingCello_g69_c01,48,2,male
v_PlayingCello_g70_c01,41,9,male
v_PlayingCello_g71_c01.,39,11,male
v_PlayingCello_g72_c01,35,15,male
v_PlayingCello_g73_c01,0,50,female
v_PlayingCello_g74_c01,5,45,female
v_PlayingCello_g75_c01,16,34,female
v_PlayingCello_g76_c01,50,0,male
v_PlayingCello_g77_c01,34,15,male
v_PlayingCello_g78_c01,25,25,uncertain
v_PlayingCello_g79_c01,6,44,female
v_PlayingCello_g80_c01,7,43,female
v_PlayingCello_g81_c01.,50,0,male
v_PlayingCello_g82_c01.,31,19,male
v_PlayingCello_g83_c01,26,24,male
v_PlayingCello_g84_c01,0,50,female
v_PlayingCello_g85_c01,7,43,female
v_PlayingCello_g86_c01,1,49,female
v_PlayingCello_g87_c01,7,43,female
v_PlayingCello_g88_c01,39,11,male
v_PlayingCello_g89_c01,0,50,female
v_PlayingCello_g90_c01,44,6,male
v_PlayingCello_g91_c01,23,27,female
v_PlayingDaf_g01_c01,50,0,male
v_PlayingDaf_g02_c01,17,33,female
v_PlayingDaf_g03_c01,36,14,male
v_PlayingDaf_g04_c01,47,3,male
v_PlayingDaf_g05_c01,32,18,male
v_PlayingDaf_g06_c01,0,50,female
v_PlayingDaf_g07_c01,49,1,male
v_PlayingDaf_g08_c01,7,43,female
v_PlayingDaf_g09_c01,0,50,female
v_PlayingDaf_g10_c01,46,4,male
v_PlayingDaf_g11_c01,44,6,male
v_PlayingDaf_g12_c01.,50,0,male
v_PlayingDaf_g13_c01,13,37,female
v_PlayingDaf_g14_c01.,2,48,female
v_PlayingDaf_g15_c01.,50,0,male
v_PlayingDaf_g16_c01,6,44,female
v_PlayingDaf_g17_c01,13,37,female
v_PlayingDaf_g18_c01,12,38,female
v_PlayingDaf_g19_c01,37,13,male
v_PlayingDaf_g20_c01,26,24,male
v_PlayingDaf_g21_c01,27,23,male
v_PlayingDaf_g22_c01,50,0,male
v_PlayingDaf_g23_c01,50,0,male
v_PlayingDaf_g24_c01,48,2,male
v_PlayingDaf_g25_c01,13,37,female
v_PlayingDaf_g26_c01,45,5,male
v_PlayingDaf_g27_c01,0,50,female
v_PlayingDaf_g28_c01,33,17,male
v_PlayingDaf_g29_c01,50,0,male
v_PlayingDaf_g30_c01,33,17,male
v_PlayingDaf_g31_c01.,44,6,male
v_PlayingDaf_g32_c01,50,0,male
v_PlayingDaf_g33_c01,0,50,female
v_PlayingDaf_g34_c01.,50,0,male
v_PlayingDaf_g35_c01.,1,49,female
v_PlayingDaf_g36_c01,12,38,female
v_PlayingDaf_g37_c01,46,4,male
v_PlayingDaf_g38_c01,2,48,female
v_PlayingDaf_g39_c01,0,50,female
v_PlayingDaf_g40_c01,48,2,male
v_PlayingDaf_g41_c01,50,0,male
v_PlayingDaf_g42_c01.,43,7,male
v_PlayingDaf_g43_c01,34,16,male
v_PlayingDaf_g44_c01.,3,47,female
v_PlayingDaf_g45_c01,48,2,male
v_PlayingDaf_g46_c01,19,31,female
v_PlayingDaf_g47_c01,13,37,female
v_PlayingDaf_g48_c01,42,8,male
v_PlayingDhol_g01_c01,45,5,male
v_PlayingDhol_g02_c01,15,35,female
v_PlayingDhol_g03_c01,44,6,male
v_PlayingDhol_g04_c01,48,2,male
v_PlayingDhol_g05_c01,22,28,female
v_PlayingDhol_g06_c01,24,26,female
v_PlayingDhol_g07_c01.,47,3,male
v_PlayingDhol_g08_c01,50,0,male
v_PlayingDhol_g09_c01,37,13,male
v_PlayingDhol_g100_c01,39,11,male
v_PlayingDhol_g101_c01,28,22,male
v_PlayingDhol_g102_c01,3,47,female
v_PlayingDhol_g103_c01,29,21,male
v_PlayingDhol_g104_c01,50,0,male
v_PlayingDhol_g105_c01,0,50,female
v_PlayingDhol_g106_c01,48,2,male
v_PlayingDhol_g107_c01,10,40,female
v_PlayingDhol_g108_c01.,49,0,male
v_PlayingDhol_g109_c01,17,33,female
v_PlayingDhol_g10_c01,4,46,female
v_PlayingDhol_g110_c01.,0,50,female
v_PlayingDhol_g111_c01.,26,24,male
v_PlayingDhol_g112_c01,47,3,male
v_PlayingDhol_g113_c01,25,25,uncertain
v_PlayingDhol_g114_c01,35,15,male
v_PlayingDhol_g115_c01,47,3,male
v_PlayingDhol_g116_c01,50,0,male
v_PlayingDhol_g117_c01,45,5,male
v_PlayingDhol_g118_c01,50,0,male
v_PlayingDhol_g119_c01,44,6,male
v_PlayingDhol_g11_c01.,0,50,female
v_PlayingDhol_g120_c01.,20,30,female
v_PlayingDhol_g121_c01,47,3,male
v_PlayingDhol_g122_c01.,2,48,female
v_PlayingDhol_g123_c01.,15,34,female
v_PlayingDhol_g124_c01.,14,36,female
v_PlayingDhol_g125_c01,50,0,male
v_PlayingDhol_g126_c01.,0,50,female
v_PlayingDhol_g127_c01,47,3,male
v_PlayingDhol_g128_c01,42,8,male
v_PlayingDhol_g129_c01,0,50,female
v_PlayingDhol_g12_c01,29,21,male
v_PlayingDhol_g130_c01,49,1,male
v_PlayingDhol_g131_c01,29,21,male
v_PlayingDhol_g132_c01,50,0,male
v_PlayingDhol_g133_c01,50,0,male
v_PlayingDhol_g13_c01,49,1,male
v_PlayingDhol_g14_c01,45,5,male
v_PlayingDhol_g15_c01.,1,49,female
v_PlayingDhol_g16_c01,46,4,male
v_PlayingDhol_g17_c01,50,0,male
v_PlayingDhol_g18_c01,45,5,male
v_PlayingDhol_g19_c01,6,44,female
v_PlayingDhol_g20_c01,49,1,male
v_PlayingDhol_g21_c01,38,12,male
v_PlayingDhol_g22_c01,50,0,male
v_PlayingDhol_g23_c01,49,1,male
v_PlayingDhol_g24_c01,36,14,male
v_PlayingDhol_g25_c01,4,46,female
v_PlayingDhol_g26_c01.,16,34,female
v_PlayingDhol_g27_c01.,30,20,male
v_PlayingDhol_g28_c01,50,0,male
v_PlayingDhol_g29_c01,29,21,male
v_PlayingDhol_g30_c01.,16,34,female
v_PlayingDhol_g31_c01,21,29,female
v_PlayingDhol_g32_c01,33,17,male
v_PlayingDhol_g33_c01,49,1,male
v_PlayingDhol_g34_c01,31,19,male
v_PlayingDhol_g35_c01,49,1,male
v_PlayingDhol_g36_c01.,14,36,female
v_PlayingDhol_g37_c01,50,0,male
v_PlayingDhol_g38_c01,48,2,male
v_PlayingDhol_g39_c01,50,0,male
v_PlayingDhol_g40_c01,50,0,male
v_PlayingDhol_g41_c01,44,6,male
v_PlayingDhol_g42_c01,44,6,male
v_PlayingDhol_g43_c01,24,26,female
v_PlayingDhol_g44_c01,2,48,female
v_PlayingDhol_g45_c01,50,0,male
v_PlayingDhol_g46_c01,49,1,male
v_PlayingDhol_g47_c01,50,0,male
v_PlayingDhol_g48_c01,39,11,male
v_PlayingDhol_g49_c01,32,18,male
v_PlayingDhol_g50_c01,49,1,male
v_PlayingDhol_g51_c01,50,0,male
v_PlayingDhol_g52_c01,31,19,male
v_PlayingDhol_g53_c01.,50,0,male
v_PlayingDhol_g54_c01,0,50,female
v_PlayingDhol_g55_c01,47,3,male
v_PlayingDhol_g56_c01,50,0,male
v_PlayingDhol_g57_c01,50,0,male
v_PlayingDhol_g58_c01.,0,50,female
v_PlayingDhol_g59_c01,43,7,male
v_PlayingDhol_g60_c01.,11,39,female
v_PlayingDhol_g61_c01.,50,0,male
v_PlayingDhol_g62_c01,19,31,female
v_PlayingDhol_g63_c01.,1,49,female
v_PlayingDhol_g64_c01.,2,48,female
v_PlayingDhol_g65_c01,49,1,male
v_PlayingDhol_g66_c01.,50,0,male
v_PlayingDhol_g67_c01.,50,0,male
v_PlayingDhol_g68_c01.,45,5,male
v_PlayingDhol_g69_c01.,31,19,male
v_PlayingDhol_g70_c01,50,0,male
v_PlayingDhol_g71_c01.,50,0,male
v_PlayingDhol_g72_c01.,50,0,male
v_PlayingDhol_g73_c01.,50,0,male
v_PlayingDhol_g74_c01,50,0,male
v_PlayingDhol_g75_c01,30,20,male
v_PlayingDhol_g76_c01,50,0,male
v_PlayingDhol_g77_c01,33,17,male
v_PlayingDhol_g78_c01,15,35,female
v_PlayingDhol_g79_c01,12,38,female
v_PlayingDhol_g80_c01,48,2,male
v_PlayingDhol_g81_c01,50,0,male
v_PlayingDhol_g82_c01,50,0,male
v_PlayingDhol_g83_c01.,0,50,female
v_PlayingDhol_g84_c01,50,0,male
v_PlayingDhol_g85_c01,50,0,male
v_PlayingDhol_g86_c01.,41,9,male
v_PlayingDhol_g87_c01.,4,46,female
v_PlayingDhol_g88_c01,50,0,male
v_PlayingDhol_g89_c01,47,3,male
v_PlayingDhol_g90_c01,2,48,female
v_PlayingDhol_g91_c01,25,25,uncertain
v_PlayingDhol_g92_c01.,28,22,male
v_PlayingDhol_g93_c01,50,0,male
v_PlayingDhol_g94_c01,42,8,male
v_PlayingDhol_g95_c01,46,4,male
v_PlayingDhol_g96_c01,42,8,male
v_PlayingDhol_g97_c01,50,0,male
v_PlayingDhol_g98_c01.,35,15,male
v_PlayingDhol_g99_c01.,23,27,female
v_PlayingFlute_g01_c01.,3,47,female
v_PlayingFlute_g02_c01.,9,41,female
v_PlayingFlute_g03_c01,24,26,female
v_PlayingFlute_g04_c01,47,3,male
v_PlayingFlute_g05_c01,0,50,female
v_PlayingFlute_g06_c01.,29,21,male
v_PlayingFlute_g07_c01,50,0,male
v_PlayingFlute_g08_c01,49,1,male
v_PlayingFlute_g09_c01,2,48,female
v_PlayingFlute_g10_c01,0,50,female
v_PlayingFlute_g11_c01,11,39,female
v_PlayingFlute_g12_c01,11,39,female
v_PlayingFlute_g13_c01,41,9,male
v_PlayingFlute_g14_c01,40,10,male
v_PlayingFlute_g15_c01,45,5,male
v_PlayingFlute_g16_c01,48,2,male
v_PlayingFlute_g17_c01,49,1,male
v_PlayingFlute_g18_c01,2,48,female
v_PlayingFlute_g19_c01,35,15,male
v_PlayingFlute_g20_c01.,50,0,male
v_PlayingFlute_g21_c01,2,48,female
v_PlayingFlute_g22_c01,7,43,female
v_PlayingFlute_g23_c01.,25,25,uncertain
v_PlayingFlute_g24_c01.,47,3,male
v_PlayingFlute_g25_c01,48,2,male
v_PlayingFlute_g26_c01.,44,6,male
v_PlayingFlute_g27_c01.,5,45,female
v_PlayingFlute_g28_c01,46,4,male
v_PlayingFlute_g29_c01,38,12,male
v_PlayingFlute_g30_c01,40,10,male
v_PlayingFlute_g31_c01,11,39,female
v_PlayingFlute_g32_c01,0,50,female
v_PlayingFlute_g33_c01,31,19,male
v_PlayingFlute_g34_c01,37,13,male
v_PlayingFlute_g35_c01,0,50,female
v_PlayingFlute_g36_c01,0,50,female
v_PlayingFlute_g37_c01,14,36,female
v_PlayingFlute_g38_c01.,39,11,male
v_PlayingFlute_g39_c01,17,33,female
v_PlayingFlute_g40_c01,41,9,male
v_PlayingFlute_g41_c01,35,15,male
v_PlayingFlute_g42_c01,27,23,male
v_PlayingFlute_g43_c01,39,11,male
v_PlayingFlute_g44_c01,3,47,female
v_PlayingFlute_g45_c01,38,12,male
v_PlayingFlute_g46_c01,50,0,male
v_PlayingFlute_g47_c01,23,27,female
v_PlayingFlute_g48_c01,27,23,male
v_PlayingFlute_g49_c01,50,0,male
v_PlayingFlute_g50_c01,18,32,female
v_PlayingFlute_g51_c01,29,21,male
v_PlayingFlute_g52_c01,50,0,male
v_PlayingFlute_g53_c01,46,4,male
v_PlayingFlute_g54_c01,0,50,female
v_PlayingFlute_g55_c01,49,1,male
v_PlayingFlute_g56_c01,26,24,male
v_PlayingFlute_g57_c01,50,0,male
v_PlayingFlute_g58_c01,49,1,male
v_PlayingFlute_g59_c01.,48,2,male
v_PlayingFlute_g60_c01,40,10,male
v_PlayingFlute_g61_c01,0,50,female
v_PlayingFlute_g62_c01,46,4,male
v_PlayingFlute_g63_c01,49,1,male
v_PlayingFlute_g64_c01.,9,41,female
v_PlayingFlute_g65_c01,26,24,male
v_PlayingFlute_g66_c01,27,23,male
v_PlayingFlute_g67_c01,17,33,female
v_PlayingFlute_g68_c01,23,27,female
v_PlayingFlute_g69_c01,37,13,male
v_PlayingFlute_g70_c01,3,47,female
v_PlayingFlute_g71_c01,18,32,female
v_PlayingFlute_g72_c01,46,4,male
v_PlayingFlute_g73_c01,35,15,male
v_PlayingFlute_g74_c01,50,0,male
v_PlayingFlute_g75_c01,27,23,male
v_PlayingFlute_g76_c01,10,40,female
v_PlayingFlute_g77_c01,7,43,female
v_PlayingFlute_g78_c01,19,31,female
v_PlayingFlute_g79_c01,35,15,male
v_PlayingFlute_g80_c01,44,6,male
v_PlayingFlute_g81_c01.,46,4,male
v_PlayingFlute_g82_c01,1,49,female
v_PlayingFlute_g83_c01,0,50,female
v_PlayingFlute_g84_c01,45,5,male
v_PlayingFlute_g85_c01,18,32,female
v_PlayingFlute_g86_c01,30,20,male
v_PlayingFlute_g87_c01,24,26,female
v_PlayingGuitar_g01_c01,25,25,uncertain
v_PlayingGuitar_g02_c01,19,31,female
v_PlayingGuitar_g03_c01.,40,10,male
v_PlayingGuitar_g04_c01.,50,0,male
v_PlayingGuitar_g05_c01,36,14,male
v_PlayingGuitar_g06_c01,28,22,male
v_PlayingGuitar_g07_c01.,42,8,male
v_PlayingGuitar_g08_c01,50,0,male
v_PlayingGuitar_g09_c01,50,0,male
v_PlayingGuitar_g10_c01,50,0,male
v_PlayingGuitar_g11_c01,45,5,male
v_PlayingGuitar_g12_c01,49,0,male
v_PlayingGuitar_g13_c01,4,46,female
v_PlayingGuitar_g14_c01,45,5,male
v_PlayingGuitar_g15_c01,45,5,male
v_PlayingGuitar_g16_c01,43,7,male
v_PlayingGuitar_g17_c01.,46,4,male
v_PlayingGuitar_g18_c01,46,4,male
v_PlayingGuitar_g19_c01,41,9,male
v_PlayingGuitar_g20_c01,50,0,male
v_PlayingGuitar_g21_c01,50,0,male
v_PlayingGuitar_g22_c01,49,1,male
v_PlayingGuitar_g23_c01,49,1,male
v_PlayingGuitar_g24_c01,47,3,male
v_PlayingGuitar_g25_c01,41,9,male
v_PlayingGuitar_g26_c01,49,1,male
v_PlayingGuitar_g27_c01,11,39,female
v_PlayingGuitar_g28_c01,11,39,female
v_PlayingGuitar_g29_c01.,50,0,male
v_PlayingGuitar_g30_c01,50,0,male
v_PlayingGuitar_g31_c01,50,0,male
v_PlayingGuitar_g32_c01,49,1,male
v_PlayingGuitar_g33_c01,50,0,male
v_PlayingGuitar_g34_c01,49,1,male
v_PlayingGuitar_g35_c01,49,1,male
v_PlayingGuitar_g36_c01,50,0,male
v_PlayingGuitar_g37_c01,50,0,male
v_PlayingGuitar_g38_c01,34,16,male
v_PlayingGuitar_g39_c01.,44,6,male
v_PlayingGuitar_g40_c01,38,12,male
v_PlayingGuitar_g41_c01,48,2,male
v_PlayingGuitar_g42_c01,42,8,male
v_PlayingGuitar_g43_c01,34,16,male
v_PlayingGuitar_g44_c01,11,39,female
v_PlayingGuitar_g45_c01,41,9,male
v_PlayingGuitar_g46_c01,36,14,male
v_PlayingGuitar_g47_c01,27,23,male
v_PlayingGuitar_g48_c01,50,0,male
v_PlayingGuitar_g49_c01,46,4,male
v_PlayingGuitar_g50_c01,39,11,male
v_PlayingGuitar_g51_c01,11,39,female
v_PlayingGuitar_g52_c01,49,1,male
v_PlayingGuitar_g53_c01,41,9,male
v_PlayingGuitar_g54_c01,50,0,male
v_PlayingGuitar_g55_c01,42,8,male
v_PlayingGuitar_g56_c01,47,3,male
v_PlayingGuitar_g57_c01,26,24,male
v_PlayingGuitar_g58_c01,17,33,female
v_PlayingGuitar_g59_c01,50,0,male
v_PlayingGuitar_g60_c01,50,0,male
v_PlayingGuitar_g61_c01,11,39,female
v_PlayingGuitar_g62_c01,49,1,male
v_PlayingGuitar_g63_c01,49,1,male
v_PlayingGuitar_g64_c01,50,0,male
v_PlayingGuitar_g65_c01,24,26,female
v_PlayingGuitar_g66_c01,0,50,female
v_PlayingGuitar_g67_c01,39,11,male
v_PlayingGuitar_g68_c01,35,15,male
v_PlayingGuitar_g69_c01,32,18,male
v_PlayingGuitar_g70_c01,50,0,male
v_PlayingGuitar_g71_c01,14,36,female
v_PlayingGuitar_g72_c01,50,0,male
v_PlayingGuitar_g73_c01,40,10,male
v_PlayingGuitar_g74_c01,41,9,male
v_PlayingGuitar_g75_c01,0,50,female
v_PlayingGuitar_g76_c01,2,48,female
v_PlayingGuitar_g77_c01,30,20,male
v_PlayingGuitar_g78_c01,39,11,male
